Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars)
-6.083333333,0.81,9.5151,30,7.1323,0,1033.98
-7.216666667,0.88,9.7244,21,7.1323,0,1034.28
-6.127777778,0.85,5.3613,19,6.7781,0,1034.52
-7.261111111,0.88,4.6046,10,6.1985,0,1034.6
-7.288888889,0.88,6.2951,358,5.1359,0,1034.87
-7.488888889,0.87,4.0411,352,5.4579,0,1035.11
-7.244444444,0.84,3.3649,330,4.1699,0,1035.19
-8.216666667,0.92,6.3112,349,3.703,0,1034.78
-10.29444444,0.9,4.4919,182,1.5134,0,1021.76
-7.272222222,0.88,6.0536,264,4.2021,0,1033.98
-7.322222222,0.88,3.2683,295,4.2021,0,1033.4
-6.744444444,0.87,10.6421,340,4.5885,0,1033.35
-6.35,0.82,0,0,4.2021,0,1032.78
-6.472222222,0.82,6.44,70,4.669,0,1032.3
-7.288888889,0.94,4.4436,278,4.7173,0,1032.32
-6.472222222,0.82,3.1556,328,4.5885,0,1032.2
-6.3,0.82,4.7173,273,4.5885,0,1031.61
-6.983333333,0.79,6.762,325,5.1842,0,1031.28
-2.933333333,0.63,3.1234,336,6.2951,0,1030.78
-2.383333333,0.56,0.4669,248,9.982,0,1029.49
-3.911111111,0.55,3.1073,326,9.6278,0,1028.62
-3.844444444,0.51,2.8175,6,9.982,0,1027.35
-2.827777778,0.47,0.4186,183,9.982,0,1026.75
-4.922222222,0.53,1.0626,236,9.982,0,1026.32
-7.222222222,0.6,4.7656,162,9.982,0,1026.14
-9,0.63,4.7334,163,9.982,0,1025.65
-9.844444444,0.76,7.3094,202,9.5473,0,1025.04
-11.23888889,0.81,4.7012,192,9.8049,0,1024.07
-12.27777778,0.87,6.3434,192,11.8013,0,1023.44
-12.17777778,0.89,6.2146,193,8.5169,0,1022.57
-13.82777778,0.91,10.8675,183,6.0214,0,1021.44
-13.36666667,0.87,6.601,182,4.025,0,1020.33
-7.944444444,0.93,13.7172,213,2.3345,0,1006.71
-11.28888889,0.92,10.8997,200,1.9803,0,1017.82
-9.722222222,0.93,11.0446,190,3.5259,0,1016.33
-8.077777778,0.9,14.1358,208,4.9105,0,1015.8
-8.083333333,0.92,15.8746,180,4.3631,0,1013.55
-7.983333333,0.92,12.4131,180,4.3631,0,1012.54
-7.905555556,0.93,12.5741,187,6.1663,0,1012.21
-7.822222222,0.92,11.0124,172,5.957,0,1011.22
-7.288888889,0.89,17.1626,181,4.9105,0,1010.04
-7.75,0.93,19.5132,172,5.1359,0,1009.9
-7.244444444,0.89,12.3487,172,4.9105,0,1009.15
-6.205555556,0.89,11.1895,200,4.9105,0,1008.26
-7.144444444,0.89,11.4471,207,4.025,0,1007.81
-6.111111111,0.82,12.6063,192,4.9105,0,1007.01
-6.133333333,0.88,15.4721,182,3.5259,0,1006.34
-6.177777778,0.88,12.3326,203,3.0107,0,1006.41
-7.15,0.96,12.4936,201,3.059,0,1005.55
-7.172222222,0.96,10.7387,210,3.059,0,1005.25
-7.138888889,0.89,13.8943,220,3.5098,0,1005.26
-7.727777778,0.92,13.8299,211,3.1073,0,1005.04
-7.727777778,0.89,13.846,201,3.1234,0,1004.93
-7.655555556,0.89,13.9748,213,2.6726,0,1005.16
-7.194444444,0.89,16.9855,210,2.6404,0,1004.79
-7.216666667,0.89,16.8567,200,2.6243,0,1004.41
-4.527777778,0.84,14.5866,148,7.084,0,998.41
-7.238888889,0.92,14.0231,210,2.5921,0,1003.82
-7.194444444,0.88,13.8782,201,3.059,0,1003.31
-6.844444444,0.89,7.4221,219,3.0751,0,1002.96
-7.277777778,0.88,10.8836,191,3.5581,0,1002.71
-7.833333333,0.85,15.295,191,4.025,0,1002.72
-9.072222222,0.86,18.7726,192,2.4794,0,1003.06
-8.894444444,0.85,15.1018,200,2.0286,0,1003.01
-7.672222222,0.84,13.9265,201,2.737,0,1003.35
-7.133333333,0.88,14.9086,200,2.9463,0,1003.32
-4.922222222,0.84,16.744,191,3.1234,0,1002.99
-3.677777778,0.78,15.4721,200,3.7513,0,1002.48
-2.805555556,0.78,14.1519,179,2.9946,0,1002.04
-2.005555556,0.8,14.2485,171,3.2844,0,1001.34
-2.633333333,0.78,12.7351,162,3.2844,0,1000.87
-4.505555556,0.9,16.5508,151,1.1753,0,1000.94
-3.838888889,0.92,12.6868,160,1.449,0,1000.37
-3.955555556,0.85,12.7029,150,1.5617,0,999.89
-4.155555556,0.85,15.134,148,3.2844,0,999.68
-4.155555556,0.85,19.8996,150,3.9284,0,999.21
-3.716666667,0.82,19.8352,150,6.8264,0,998.67
-3.705555556,0.83,23.1518,149,7.3255,0,998.46
-3.622222222,0.79,19.7869,150,7.8246,0,997.99
-1.183333333,0.96,25.6956,320,1.9159,0,1009.66
-5.733333333,0.9,12.3809,292,13.8782,0,1019.46
-1.688888889,0.96,25.5829,320,2.5277,0,1010.86
-1.688888889,0.96,25.6956,311,2.5277,0,1011.57
-1.655555556,0.97,25.116,311,2.5599,0,1011.95
-2.2,0.96,30.107,311,2.5277,0,1012.26
-2.2,0.96,29.8655,320,3.4615,0,1012.74
-2.122222222,0.96,24.5525,310,3.4293,0,1013.34
-2.177777778,0.95,23.6992,301,2.6404,0,1013.83
-2.2,0.95,25.3736,301,2.576,0,1014.73
-2.055555556,0.94,23.023,299,3.1556,0,1015.25
-2.133333333,0.95,25.3253,310,2.5277,0,1015.15
-1.094444444,0.88,25.5668,310,3.1556,0,1015.25
-1.027777778,0.86,28.7063,307,4.83,0,1015.74
-1.094444444,0.88,25.7278,310,3.9284,0,1016.11
-1.066666667,0.8,20.9944,302,11.0446,0,1016.79
-1.027777778,0.79,26.2913,307,5.3774,0,1017.4
-1.161111111,0.7,25.438,310,9.982,0,1017.7
-2.2,0.75,20.3665,309,11.2056,0,1018.21
-2.144444444,0.7,19.4488,309,9.982,0,1018.7
-4.844444444,0.81,13.0088,291,9.982,0,1018.99
-4.4,0.77,14.007,301,15.8263,0,1019.28
-5.655555556,0.87,13.6045,279,14.9569,0,1019.99
-5.466666667,0.84,14.0231,280,15.8263,0,1020.48
-4.572222222,0.85,19.9157,140,7.9695,0,997.52
-0.838888889,0.95,7.4382,358,2.6082,0,995.88
-2.822222222,0.76,20.1733,151,11.8979,0,996.67
-2.311111111,0.76,27.2895,150,14.812,0,995.99
-1.777777778,0.74,23.2484,168,14.0875,0,995.66
-1.25,0.76,24.4559,150,9.9015,0,994.8
-1.205555556,0.76,22.8137,149,9.7566,0,994.68
-1.077777778,0.76,26.2591,149,10.1108,0,994.64
-0.116666667,0.71,31.717,160,9.9015,0,994.11
0.972222222,0.7,22.8459,150,10.0464,0,993.73
1.055555556,0.7,30.8154,160,9.982,0,993.98
2.155555556,0.7,32.0068,150,9.982,0,993.63
2.2,0.7,29.0444,151,9.982,0,993.13
2.138888889,0.73,25.2609,152,10.4006,0,992.85
2.127777778,0.74,23.7314,160,9.5795,0,992.59
2.061111111,0.74,15.9873,169,10.8031,0,993.22
1.194444444,0.85,13.3952,215,11.109,0,993.5
1.038888889,0.86,3.0107,297,10.8836,0,994.37
1.016666667,0.86,9.1931,48,10.8514,0,994.58
1.033333333,0.86,7.8568,36,8.0983,0,994.54
0.022222222,0.93,8.2432,9,6.8103,0,994.79
0.511111111,0.92,11.1412,16,5.8765,0,994.61
0.572222222,0.92,11.0285,15,6.5044,0,994.67
-0.05,0.96,11.5276,351,4.3631,0,995.1
-0.072222222,0.96,14.3451,350,2.5277,0,995.33
-2.672222222,0.87,9.6117,288,9.9015,0,1004.13
-0.6,0.96,14.4739,0,1.4973,0,995.26
-0.6,0.92,14.3451,0,3.0107,0,995.35
-1.005555556,0.96,13.9587,6,2.3667,0,995.5
-1.111111111,0.93,14.2002,349,1.5295,0,995.65
-1.133333333,0.93,14.3612,350,4.1216,0,995.93
-0.983333333,0.93,14.2324,349,5.2486,0,996.26
-1.133333333,0.93,17.1304,341,4.669,0,996.48
-1.105555556,1,11.0607,342,2.1252,0,996.86
-0.166666667,0.93,11.3827,314,1.7227,0,997.62
-0.044444444,0.92,14.2163,310,1.2558,0,998.26
-0.066666667,0.93,21.9926,320,4.347,0,997.89
-0.005555556,0.92,19.0141,325,6.1663,0,998.46
-1.061111111,0.92,17.5329,301,6.118,0,998.95
-1.088888889,0.93,21.9604,301,6.118,0,999.93
-1,0.92,16.9211,294,6.0858,0,1001.38
-1.133333333,0.92,15.5526,281,6.0214,0,1002.1
-2.2,0.96,20.2538,290,6.0214,0,1003.09
-2.094444444,0.89,16.6313,290,10.8031,0,1004.22
-2.8,0.93,17.4041,300,10.948,0,1004.86
-4.883333333,0.89,14.007,281,9.7083,0,1004.99
-4.633333333,0.89,10.6743,280,9.7566,0,1005.47
-4.422222222,0.89,6.118,247,9.7083,0,1005.88
-5.511111111,0.84,14.0231,290,15.8263,0,1020.98
-3.272222222,0.78,13.1537,121,14.0875,0,1017.68
-7.688888889,0.92,10.7548,282,15.8263,0,1021.88
-7.416666667,0.93,3.1395,285,15.8263,0,1022.28
-8.138888889,0.92,3.7674,270,11.6081,0,1022.26
-10.1,0.92,3.22,10,6.0697,0,1022.28
-10.14444444,0.92,1.5295,120,4.0733,0,1022.58
-9.788888889,0.92,4.6368,245,1.3846,0,1022.91
-9.15,0.85,4.6046,190,0.9016,0,1022.87
-7.438888889,0.96,4.4436,165,0.5313,0,1023.35
-5.027777778,0.84,10.3362,139,7.8729,0,1023.45
-3.9,0.79,8.0661,132,8.05,0,1023.41
-2.766666667,0.72,10.8031,121,9.982,0,1022.82
-2.733333333,0.73,11.2056,155,9.982,0,1022.3
-3.755555556,0.78,12.558,130,8.1305,0,1021.8
-3.827777778,0.79,12.7512,130,7.2128,0,1021.59
-4.827777778,0.86,15.1018,135,6.4883,0,1021.07
-5.011111111,0.85,21.413,120,7.2128,0,1020.77
-5.083333333,0.85,15.4399,129,8.05,0,1019.85
-3.977777778,0.85,17.0016,126,8.6457,0,1019.75
-4.011111111,0.85,13.5884,138,9.7566,0,1019.35
-3.966666667,0.82,13.6528,128,9.7566,0,1019.25
-3.422222222,0.81,16.5669,107,7.0679,0,1018.63
-3.455555556,0.8,16.9211,109,9.7566,0,1018.06
-2.9,0.76,16.6796,119,14.7315,0,1017.28
-0.588888889,0.94,14.5383,74,4.508,0,1006.49
-2.85,0.76,13.8943,118,14.812,0,1016.55
-2.805555556,0.79,13.8943,118,14.812,0,1016.26
-2.85,0.79,10.787,117,14.812,0,1015.67
-2.85,0.79,9.4668,97,9.9015,0,1014.7
-2.366666667,0.82,7.9212,98,11.1251,0,1014.57
-2.666666667,0.91,9.9981,92,3.2522,0,1014.6
-2.872222222,1,9.5795,98,2.0447,0,1014.46
-2.344444444,0.96,9.5151,108,1.7388,0,1014.46
-2.088888889,0.95,10.3845,104,2.254,0,1014.31
-1.183333333,0.89,8.0983,106,1.9803,0,1013.66
-1.183333333,0.93,11.1251,98,3.2039,0,1012.86
-1.027777778,0.88,11.8496,83,7.3416,0,1012.08
-1.183333333,0.89,9.7244,61,2.0125,0,1011.88
-2.2,0.96,11.2056,79,1.449,0,1011.75
-1.094444444,0.92,14.0875,76,2.9302,0,1010.96
-1.205555556,0.93,14.5061,70,6.0214,0,1010.08
-1.205555556,0.93,15.7941,70,3.9767,0,1009.8
-1.05,0.92,13.1859,71,6.5366,0,1009.53
-0.138888889,0.86,14.49,70,10.8192,0,1008.77
-0.65,0.92,11.5437,79,2.4955,0,1008.26
-0.505555556,0.93,12.6063,90,4.0572,0,1007.71
-0.605555556,0.96,11.5276,80,3.8801,0,1006.85
-0.094444444,0.92,14.6349,80,3.4615,0,1005.66
0.077777778,0.92,5.6511,156,5.0715,0,1006.65
0.411111111,0.92,11.5115,89,4.9105,0,1003.56
0.411111111,0.92,14.2646,99,5.9087,0,1002.86
0.466666667,0.93,14.4739,100,6.0214,0,1002.38
0.922222222,0.92,11.1734,107,4.8139,0,1000.8
0.972222222,0.92,11.0929,117,3.9767,0,1000.56
0.972222222,0.92,13.2825,127,6.5849,0,1000.57
1.016666667,0.92,21.2842,129,4.8461,0,1000.54
1.038888889,0.92,16.7923,139,10.8514,0,999.88
2.044444444,0.86,15.9229,160,10.7226,0,1000.24
1.138888889,0.85,14.0553,179,10.8997,0,1000.29
1.138888889,0.92,4.6046,172,3.9767,0,1000.19
1.216666667,0.92,5.3613,193,3.4293,0,1000.6
1.111111111,0.92,3.1556,227,2.0769,0,1000.28
1.111111111,0.92,2.9624,204,1.449,0,1000.87
1.094444444,0.93,8.0983,267,2.7531,0,1001.55
1.088888889,0.92,9.2414,260,3.1395,0,1001.88
1.088888889,0.92,9.3058,243,3.1395,0,1002.46
0.983333333,0.93,8.694,251,3.6869,0,1003.37
1.038888889,0.93,9.6117,269,4.991,0,1003.68
0.511111111,0.92,11.0446,261,4.991,0,1004.67
0.55,0.93,10.0947,287,5.2647,0,1005.45
0.511111111,0.92,6.5044,261,5.0393,0,1006.16
0,0.96,6.7298,273,5.0876,0,1006.57
0.505555556,0.93,5.1037,133,3.4776,0,1016.47
0.466666667,0.92,6.4078,236,4.6207,0,1007.85
-0.066666667,0.96,3.1878,215,4.1699,0,1008.43
-0.088888889,0.96,6.2951,212,4.1216,0,1008.85
-0.094444444,0.92,3.5259,174,4.1216,0,1009.5
-0.094444444,0.92,1.4812,80,4.0733,0,1009.25
-0.027777778,0.93,7.8085,109,3.8962,0,1009.09
-0.072222222,0.92,7.6475,120,3.2039,0,1009.2
0.027777778,0.92,9.5634,112,4.669,0,1010.37
0.966666667,0.87,7.9695,133,4.508,0,1011.04
0.05,0.92,4.7495,71,2.8175,0,1011.64
0.05,0.99,7.3899,40,2.8175,0,1011.19
0.177777778,0.99,11.2378,5,2.5116,0,1011.11
0.022222222,1,12.1555,359,2.898,0,1011.76
0,1,10.7065,8,3.5259,0,1012.13
0.144444444,0.99,1.6905,32,2.6887,0,1013.64
-0.022222222,0.92,4.8139,322,2.6404,0,1014.97
-0.022222222,0.92,9.1126,319,3.1073,0,1015.77
0.127777778,0.93,9.7727,320,3.0751,0,1016.74
-0.022222222,0.92,10.6099,10,2.5921,0,1017.17
-0.022222222,0.96,2.8014,52,3.0107,0,1017.84
0.05,0.96,6.3273,36,3.0107,0,1018.32
-0.05,0.96,6.44,90,3.4293,0,1018.94
-0.05,0.96,3.5098,86,2.9624,0,1018.37
8.061111111,0.78,28.5614,145,13.6689,0,1006.29
0.461111111,0.92,11.0768,80,3.8801,0,1017.7
0.511111111,0.92,6.3112,109,3.8801,0,1018.27
0.461111111,0.92,6.7298,46,3.9123,0,1017.57
0.972222222,0.92,12.8156,71,2.5277,0,1016.78
0.972222222,0.92,14.2968,80,1.449,0,1015.98
1.188888889,0.93,11.9784,57,0.2254,0,1015.43
0.994444444,0.92,12.9605,69,0.161,0,1015.39
1.038888889,0.92,14.4417,61,0.322,0,1014.49
1.322222222,0.99,13.4274,54,2.0608,0,1014.26
1.061111111,1,13.1054,52,2.9302,0,1013.19
2.083333333,0.92,12.9283,52,2.9624,0,1012.19
2.55,0.99,13.9265,54,2.9302,0,1011.02
2.683333333,0.96,9.9659,42,4.8461,0,1009.85
3.75,0.92,11.5598,43,5.957,0,1008.79
5.172222222,0.93,13.0249,65,7.1484,0,1008.16
3.772222222,0.92,5.6672,37,10.8514,0,1007.3
4.788888889,0.93,8.4042,60,6.9069,0,1006.99
7.6,0.82,15.617,133,11.1573,0,1006.27
8.405555556,0.79,32.6508,138,10.9802,0,1005.43
8.933333333,0.76,29.6079,148,14.6832,0,1004.83
9.55,0.73,36.8207,151,15.1179,0,1004.26
9.533333333,0.76,32.7313,159,15.6492,0,1004.53
9.533333333,0.76,37.2876,159,15.6492,0,1004.21
6.161111111,0.9,9.1931,185,8.5491,0,1004.13
9.555555556,0.73,37.513,149,15.7297,0,1003.72
9.05,0.76,29.7689,159,15.7297,0,1004.5
8.527777778,0.8,27.2734,167,15.2467,0,1005.01
8.494444444,0.78,31.2179,159,9.9015,0,1004.2
8.5,0.78,28.1106,169,9.9015,0,1004.84
8.372222222,0.78,25.3253,161,10.2718,0,1004.77
7.338888889,0.84,16.4542,149,9.9015,0,1004.87
8.5,0.78,20.6402,158,11.1251,0,1004.72
9.744444444,0.78,24.4076,159,10.3523,0,1004.56
9.844444444,0.78,34.615,149,11.2056,0,1003.94
10.81111111,0.79,25.6151,148,9.9015,0,1003.45
11.88333333,0.73,33.3592,149,10.2718,0,1003.05
11.89444444,0.74,31.3306,149,11.1251,0,1002.67
10.94444444,0.78,21.1393,148,11.1251,0,1002.54
10.94444444,0.77,19.5293,140,11.3183,0,1002.69
10.85555556,0.78,12.0267,148,11.1251,0,1002.5
9.788888889,0.84,13.2664,230,11.0768,0,1002.79
8.011111111,0.95,8.7262,70,10.8353,0,1003.72
7.177777778,0.93,9.4829,87,9.7566,0,1002.88
7.594444444,0.89,11.109,127,7.6958,0,1003.26
8.283333333,0.87,14.7476,150,11.3344,0,1003.07
7.622222222,0.87,10.5777,160,11.8979,0,1003.53
21.6,0.81,2.6726,347,14.9086,0,1014.71
20.44444444,0.79,6.1019,7,14.9086,0,1014.45
18.85555556,0.96,4.2826,309,11.6886,0,1015.32
18.26666667,0.97,11.2056,339,9.982,0,1014.62
18.24444444,0.9,10.626,331,9.982,0,1014.73
17.78888889,0.93,7.3899,331,8.4203,0,1014.86
18.8,0.93,3.3327,337,8.1305,0,1015.02
22.02222222,0.77,8.1949,349,9.982,0,1015.11
23.55555556,0.7,9.5151,359,11.3988,0,1015.18
25.02777778,0.73,10.9158,352,11.2056,0,1015.22
27.2,0.65,9.2092,354,9.982,0,1015.01
27.47222222,0.61,12.2682,343,10.4006,0,1014.91
28.86666667,0.59,13.8138,0,11.27,0,1014.92
30,0.55,14.007,0,11.27,0,1014.54
29.92222222,0.54,12.397,344,11.4471,0,1014.43
30.02222222,0.51,11.0446,339,11.27,0,1013.92
29.80555556,0.51,13.7172,9,11.0446,0,1013.64
27.61666667,0.52,14.0392,334,11.4471,0,1013.56
27.75,0.62,15.1179,341,11.27,0,1013.52
27.72777778,0.55,12.2521,0,11.2056,0,1013.69
26.12222222,0.63,10.7709,14,11.3988,0,1014.16
22.72777778,0.84,4.5563,9,10.0464,0,1014.59
22.10555556,0.87,3.6386,350,14.9086,0,1015.01
20.83888889,0.91,3.1717,344,14.5222,0,1015.37
17.52777778,0.87,6.1502,30,15.8263,0,1021.71
15.49444444,0.93,6.44,290,15.8263,0,1021.44
17.62222222,0.91,4.3953,326,14.9569,0,1019.25
14.33333333,0.96,6.279,330,8.1305,0,1021.22
14.36111111,0.96,6.2951,340,8.1305,0,1021.1
14.64444444,0.92,6.601,322,8.4203,0,1020.97
17.02222222,0.93,7.9051,321,8.1305,0,1021.32
18.78333333,0.84,11.0285,342,8.1305,0,1021.42
22,0.68,12.4775,9,9.982,0,1021.11
23.86666667,0.65,13.8943,352,9.982,0,1020.84
25.07222222,0.61,15.5848,10,9.982,0,1020.73
27.07222222,0.55,14.3934,359,10.3523,0,1020.68
27.28888889,0.55,15.8102,353,11.2056,0,1020.22
27.85,0.48,14.4256,3,11.2056,0,1020.01
27.93888889,0.47,15.456,2,10.3523,0,1019.69
27.93888889,0.48,15.3594,343,9.982,0,1019.39
28.96111111,0.48,14.4095,2,9.982,0,1018.99
28.93333333,0.44,13.4113,1,10.5777,0,1018.64
27.36111111,0.5,11.3505,20,10.2557,0,1018.32
26.25,0.57,9.499,2,9.982,0,1018.3
24.4,0.64,7.889,359,10.3523,0,1018.3
21.20555556,0.8,7.8729,352,9.982,0,1018.6
20.53333333,0.87,6.1502,0,15.8263,0,1019
19.70555556,0.87,6.2468,355,15.3111,0,1018.87
18.31111111,0.93,6.4239,319,15.8263,0,1019.12
18.27222222,0.93,6.4239,329,15.8263,0,1019.03
19.31666667,0.95,4.5402,341,14.9569,0,1017.07
16.71666667,0.99,6.4239,319,14.9086,0,1018.52
16.65,0.99,6.4239,311,14.9086,0,1018.12
17.00555556,0.95,4.2182,330,14.9569,0,1017.98
18.80555556,0.93,4.8139,349,9.982,0,1018.21
22.11666667,0.81,9.2575,340,9.982,0,1017.92
24.8,0.73,11.2217,0,9.982,0,1017.85
26.13888889,0.64,11.1412,10,9.982,0,1018.21
27.2,0.6,12.397,353,11.2056,0,1018.02
27.82777778,0.64,15.3916,342,11.3988,0,1017.93
28.96111111,0.58,14.329,2,11.2056,0,1017.79
28.96111111,0.58,11.2217,0,11.2056,0,1017.67
29.99444444,0.53,13.685,345,11.3988,0,1017.17
31.03888889,0.51,9.6278,4,11.2056,0,1016.8
30.11666667,0.47,12.3809,332,11.2056,0,1016.3
30.15555556,0.52,10.7709,342,11.3988,0,1016.16
30.07222222,0.5,7.6958,354,9.982,0,1015.8
28.96111111,0.58,9.0321,332,11.2056,0,1016
26.60555556,0.69,7.5187,323,10.3523,0,1016.1
22.82222222,0.89,7.7602,301,9.982,0,1016.49
22.71111111,0.87,3.2683,314,15.8263,0,1016.9
21.87777778,0.89,3.5903,321,14.9569,0,1016.9
21.04444444,0.9,3.2039,341,15.8263,0,1016.9
19.95555556,0.96,6.279,340,15.8263,0,1016.8
19.81111111,0.96,3.8801,309,6.8425,0,1012.92
19.4,0.93,3.3488,332,15.8263,0,1016.4
18.82222222,0.97,6.3434,342,14.9086,0,1016.31
19.01111111,0.96,6.6976,341,14.168,0,1016.35
20.97777778,0.93,3.3488,358,9.982,0,1016.11
24.77777778,0.85,3.4615,336,11.2056,0,1015.92
25.92222222,0.75,8.0983,359,11.0285,0,1015.9
27.73333333,0.71,7.9212,353,11.2056,0,1015.8
28.88888889,0.59,9.3702,352,11.2056,0,1015.41
30.1,0.57,8.9355,344,11.4471,0,1015.2
31.13333333,0.54,10.9641,10,11.2056,0,1014.9
31.13333333,0.54,11.0607,2,11.2056,0,1014.7
31.23888889,0.47,11.6886,4,11.3988,0,1014.29
31.20555556,0.51,12.3004,30,11.27,0,1013.7
31.05,0.48,13.4274,352,11.27,0,1013.23
31.16111111,0.47,8.533,327,11.0768,0,1012.82
30.63333333,0.51,9.3219,329,11.2056,0,1012.34
29.77777778,0.53,10.8836,330,11.2056,0,1012.23
26.98888889,0.62,11.0446,308,11.0285,0,1011.92
24.88333333,0.75,4.4919,89,11.2056,0,1012.1
23.70555556,0.8,6.2468,251,15.8263,0,1012.69
21.83333333,0.89,3.4293,258,14.168,0,1012.47
21.04444444,0.93,3.22,310,9.982,0,1012.31
19.95555556,0.97,3.2039,281,9.982,0,1012.31
22.05,0.91,4.0894,240,11.6886,0,1011.28
18.89444444,1,6.1502,290,6.2951,0,1011.9
18.84444444,0.97,3.22,290,6.2951,0,1011.69
18.63888889,0.99,14.2646,273,6.8425,0,1011.75
20.95555556,0.93,0,0,6.2951,0,1011.6
24.82777778,0.75,0,0,9.982,0,1011.4
26.82222222,0.69,2.2379,53,9.982,0,1011.49
28.79444444,0.59,1.1431,97,9.982,0,1011.38
30.02777778,0.52,4.7173,263,11.27,0,1011.58
31.83333333,0.49,2.7048,187,11.3988,0,1011.59
31.16111111,0.45,3.5098,290,11.27,0,1011.37
31.13333333,0.58,16.9533,271,11.27,0,1010.98
32.14444444,0.48,11.0124,238,11.4471,0,1010.67
32.72777778,0.44,10.9319,204,11.27,0,1010.55
32.77777778,0.41,12.4936,214,10.0464,0,1010.17
32.2,0.48,10.4328,258,11.4471,0,1009.76
32.26666667,0.48,9.3702,223,10.0464,0,1009.55
31.13333333,0.54,7.7119,214,10.0464,0,1009.49
27.67777778,0.66,9.5312,224,10.4006,0,1009.88
25.14444444,0.78,8.1305,232,10.0464,0,1010.36
23.5,0.89,3.3327,243,14.9086,0,1010.86
23.67222222,0.86,2.9624,192,14.5222,0,1010.96
22.82777778,0.89,6.1502,183,14.9086,0,1010.87
22.3,0.92,3.5742,251,11.9784,0,1010.89
21.07777778,0.96,2.3506,141,14.168,0,1011
22.29444444,0.89,3.6547,245,11.9784,0,1011.27
21.71666667,0.92,3.3166,242,9.982,0,1011.01
21.87222222,0.92,3.8318,232,14.168,0,1011.03
22.6,0.9,3.5259,306,9.982,0,1011.21
24.75555556,0.8,8.1949,300,9.982,0,1011.3
26.99444444,0.69,9.982,311,9.982,0,1011.41
28.79444444,0.67,9.4668,300,9.982,0,1011.31
31.01666667,0.59,10.948,330,9.982,0,1011.41
31.14444444,0.53,11.7369,304,11.3988,0,1011.27
32.19444444,0.45,15.134,271,10.0464,0,1011.12
32.8,0.41,13.7816,309,9.982,0,1011.02
32.8,0.42,12.5258,311,10.3523,0,1010.79
32.84444444,0.41,12.2843,331,10.0464,0,1010.21
32.89444444,0.43,10.8514,351,10.0464,0,1010.02
33.00555556,0.44,8.1627,344,10.3523,0,1010.3
32.23888889,0.55,3.1556,32,10.0464,0,1009.99
31.20555556,0.51,11.9945,11,9.982,0,1009.42
28.3,0.68,4.0572,14,10.3523,0,1009.79
25,0.84,1.5295,310,9.982,0,1009.99
24.26111111,0.85,3.22,240,14.9086,0,1010.69
23.84444444,0.85,3.059,34,14.168,0,1011.04
23.13333333,0.87,6.1502,120,14.9086,0,1010.7
21.60555556,0.93,3.2039,141,14.9086,0,1010.7
22.01666667,0.96,3.1878,11,9.982,0,1014.26
21.51111111,0.93,6.1019,120,14.9086,0,1010.9
20.39444444,0.93,6.0214,140,11.9784,0,1011.18
19.99444444,0.97,2.576,148,9.982,0,1011.41
22,0.88,3.0751,109,8.1305,0,1011.27
23.78333333,0.85,3.5742,121,9.982,0,1011.57
26.05555556,0.75,4.186,122,9.982,0,1012.05
27.89444444,0.71,7.7602,101,9.982,0,1012.36
30.16111111,0.62,7.6314,122,9.982,0,1012.36
31.1,0.55,3.6064,124,11.4471,0,1012.64
32.38333333,0.57,7.7119,138,11.2056,0,1012.56
32.82777778,0.4,4.0411,30,10.0464,0,1012.59
32.77777778,0.46,3.381,5,10.4006,0,1012.52
33.88333333,0.44,2.7692,3,10.0464,0,1012.48
32.89444444,0.49,10.465,339,10.0464,0,1012.39
32.99444444,0.47,7.0196,348,10.4006,0,1012.42
32.31111111,0.55,4.5885,342,10.0464,0,1012.19
31.22777778,0.58,4.6207,354,10.0464,0,1012.29
28.27222222,0.68,7.6797,25,9.982,0,1012.8
26.11111111,0.78,4.6368,42,9.982,0,1013.49
24.92777778,0.82,0,0,15.8263,0,1013.99
25.5,0.77,6.5044,66,9.982,0,1014.34
23.26666667,0.9,0,0,15.8263,0,1014.71
22.68888889,0.93,3.22,80,9.982,0,1014.7
22.33333333,0.94,4.025,36,11.6886,0,1015.95
21.57777778,0.97,2.9785,312,9.982,0,1014.89
21.57777778,0.93,3.3005,323,9.982,0,1015.12
21.21666667,0.96,3.7674,351,8.4203,0,1015.57
22.66666667,0.96,3.2683,344,7.2128,0,1016.1
24.90555556,0.85,3.3488,28,9.982,0,1015.88
27.13333333,0.74,7.7924,32,9.982,0,1016.21
28.95555556,0.67,12.4936,31,9.982,0,1016.31
30.07222222,0.62,12.3809,49,9.982,0,1016.32
31.22222222,0.54,9.177,82,10.3523,0,1016.58
32.26666667,0.55,7.9695,49,9.982,0,1016.7
32.8,0.53,4.7495,65,11.27,0,1016.58
33.73888889,0.44,5.5223,63,11.4471,0,1016.18
33.91111111,0.44,4.7978,12,10.0464,0,1015.81
32.89444444,0.43,9.2253,343,10.0464,0,1015.51
32.47777778,0.52,10.6904,354,10.3523,0,1015.52
32.28888889,0.48,10.6099,1,9.982,0,1015.2
31.18333333,0.58,7.6797,352,9.982,0,1015.3
28.20555556,0.68,7.5348,19,10.3523,0,1015.58
25.09444444,0.84,3.1878,355,9.982,0,1016.19
24.35,0.87,3.22,300,14.9086,0,1016.6
24.22222222,0.87,3.7674,335,14.5222,0,1016.51
23.19444444,0.93,3.1717,358,14.9086,0,1016.4
